fixedAcidity,volatileAcidity,citricAcid,residualSugar,chlorides,freeSulfurDioxide,totalSulfurDioxide,density,pH,sulphates,alcohol,quality,type,,,
6.855300969,0.312188911,0.321515314,1.225494564,0.025045761,19.56355231,151.9176354,0.992202753,3.070230219,0.542577931,9.66852501,4,White,,,
7.683975909,0.252236453,0.371733003,1.025573823,0.043911501,10.53451993,80.43626886,0.992700351,3.085374635,0.384165391,11.27657586,5,White,,,
8.173878525,0.311340907,0.392685978,2.422546204,0.079218725,17.82834453,41.51930509,0.9957459,3.325793235,0.773236481,12.53316016,3,Red,,,
11.28160983,0.624552234,0.667529689,5.206570527,0.086915538,5.780668105,21.43953901,0.999277143,3.217866759,0.689972987,13.16583053,2,Red,,,
6.224770099,0.341754694,0.271727666,2.480037429,0.024981156,41.97903211,134.005692,0.991765223,3.348881091,0.597964353,11.94159583,3,White,,,
6.566970103,0.300554489,0.272199363,3.925389836,0.038913318,33.25888227,104.788687,0.990797155,3.207889888,0.604157551,12.66382887,2,White,,,
6.838915653,0.480937773,0.080828163,1.901360185,0.07504196,40.56582751,59.75247399,0.99577412,3.128411602,0.490999139,9.460520212,5,Red,,,
6.418848458,0.692095487,0.09137236,7.686573003,0.045003212,31.04760732,141.2395336,0.99637188,3.278862565,0.382407177,10.30604688,4,White,,,
4.994451507,0.331036934,0.231759473,12.12061956,0.030963674,21.10011024,163.9068549,0.993476212,3.412574961,0.647235025,11.86910514,4,White,,,
7.772819593,0.130462334,0.302279076,1.866125963,0.040990876,44.06707512,199.3587238,0.996423176,3.404740838,0.411349982,8.998560905,5,White,,,
6.420028759,0.180844294,0.477672245,18.36271897,0.054992194,55.05226516,210.2853928,1.001132029,2.963580613,0.611067211,8.619239439,4,White,,,
6.75393136,0.241284364,0.322023946,10.09228247,0.079956539,37.73558588,115.2183394,0.997623706,3.027565456,0.453766595,8.869391448,5,White,,,
7.947136207,0.19151522,0.42183429,1.609344442,0.058011603,18.76126147,29.28255215,0.996088573,3.304993609,0.691345835,11.17250986,4,Red,,,
9.591980762,0.594212955,0.071163749,3.380599071,0.103181744,31.01721111,74.87713629,1.000686011,3.324990284,0.708711305,9.785455891,5,Red,,,
7.044637545,0.639882394,0.070831077,2.639387111,0.077827537,16.29962788,91.51609833,1.000360086,3.523303357,0.537008246,9.888367811,5,Red,,,
6.407932689,0.226634624,0.48373165,2.216730076,0.115986885,28.70848347,89.44173891,0.993096962,3.228922789,0.58145568,11.88489344,4,White,,,
5.687466302,0.280255341,0.360500616,1.747395276,0.041924371,37.52043083,96.38000619,0.990937191,3.266571983,0.983558738,11.97853049,3,White,,,
7.637503711,0.964837134,0.200790682,2.038096972,0.048216545,15.52264895,57.82086391,0.99620266,3.363225164,0.443125007,11.03749763,5,Red,,,
7.168018469,0.171069276,0.431361221,1.290782909,0.024016373,32.49156396,129.1571278,0.992484367,3.115841916,0.561226406,11.69680838,4,White,,,
5.662191718,0.230620449,0.251501278,7.862926029,0.043911216,32.54625508,88.50846061,0.995382013,3.214022231,0.422459034,10.47007409,4,White,,,
7.387043143,0.191164682,0.401575738,7.112628213,0.056955475,49.85255184,118.4616994,0.995967475,3.035961423,0.521693728,9.880224138,4,White,,,
8.461616535,0.570116314,0.440902329,10.71095917,0.051982039,46.5361152,176.8731943,0.999967165,3.164708591,0.511066828,10.39537457,5,White,,,
6.309823505,0.358005166,0.22227691,5.378602775,0.039033226,39.44896113,161.5559973,0.992802845,3.224368449,0.399777783,11.22086171,4,White,,,
6.384317784,0.252845306,0.503733108,7.711033571,0.047976109,56.78856023,184.0022668,0.996972006,3.175233232,0.454021556,9.071887148,5,White,,,
6.333487974,0.310358056,0.229839317,3.307892218,0.052939361,33.01027765,117.0624868,0.995343401,3.159581797,0.481365704,8.40626446,5,White,,,
6.949467753,0.341391906,0.489016751,7.535171248,0.046029639,59.62103291,196.3855369,0.996814446,3.093988066,0.40324173,8.832781969,4,White,,,
6.940995655,0.301664625,0.250790123,3.33258101,0.041960905,29.20913865,130.1849146,0.995064065,3.192030923,0.500515451,9.368621555,4,White,,,
6.370247722,0.131474873,0.281790781,0.878346284,0.045775623,29.58287093,80.93162429,0.9918175,3.482224011,0.521092876,11.10290878,4,White,,,
9.966230867,0.498775041,0.49046002,2.542313938,0.251079164,4.852961603,20.31033033,0.999707195,3.321047952,0.792184552,10.67385672,4,Red,,,
6.502150052,0.279905626,0.421878392,8.423753855,0.044980076,60.04405073,190.7445532,0.996784244,3.16287975,0.479157588,9.0637618,5,White,,,
8.519162091,0.359227349,0.260344847,10.95322982,0.031023105,46.08648167,173.2895921,0.996796437,3.029403267,0.491504642,12.37011834,5,White,,,
7.045366383,0.281054538,0.329872814,13.88992416,0.043886752,45.50232057,177.9531417,1.000040387,3.355386573,0.671532261,8.696028518,4,White,,,
8.116760135,0.262476449,0.30022422,7.70350964,0.05001307,39.08363563,151.4781941,0.997076823,3.00478988,0.581900535,9.963243328,4,White,,,
6.805785322,0.308960929,0.322121333,7.564469039,0.052939691,33.30029485,161.8723777,0.996535781,3.115413377,0.379648039,9.167199137,5,White,,,
6.99588557,0.210490798,0.342111031,8.177535964,0.033977368,29.87453261,240.6197595,0.996894738,3.213900321,0.558710852,10.44897033,4,White,,,
6.493196829,0.289875559,0.311483908,1.725650298,0.036017585,25.06225527,88.58189018,0.991762914,3.288097287,0.688914249,11.33783535,3,White,,,
7.392977335,0.160620359,0.29810499,13.3282834,0.057136799,31.74836539,154.2173595,1.000018498,2.899238562,0.438372598,8.706067553,3,White,,,
6.942597203,0.35971501,0.322218924,10.00772091,0.045954551,39.33296541,125.0172513,0.993989317,3.088753264,0.329485972,11.76714811,2,White,,,
6.580101848,0.543473367,0.041112967,2.541430716,0.031971646,48.51334228,98.93900756,0.990748955,3.13798737,0.320251196,12.12932452,5,White,,,
7.174940519,0.25150147,0.390589737,6.393174957,0.035059105,8.172774719,82.70740948,0.995131391,3.185178833,0.46015376,11.80845553,5,White,,,
8.390729411,0.141208634,0.360884384,9.098013167,0.027062393,12.24372787,63.1377504,0.997412894,3.131171733,0.350152569,10.99008243,5,White,,,
7.544221999,0.653142845,0.180885632,6.80675951,0.088665333,26.98799193,106.1875525,1.000260224,3.401347266,0.767577108,9.264821082,5,Red,,,
7.079116516,0.262867813,0.18906421,8.14416884,0.051903056,53.07250378,174.7492156,0.996526623,3.173159472,0.521378006,9.68815748,5,White,,,
7.894147758,0.319855581,0.362633147,4.535716156,0.043122975,56.36517566,171.5866246,0.993871457,3.31118921,0.47079338,12.06036632,4,White,,,
6.355442545,0.401688212,0.231714069,1.579550102,0.066974834,4.833505189,12.3667854,0.99632063,3.356692367,0.566000885,9.130916771,5,Red,,,
6.663821066,0.211699052,0.360934482,8.27224823,0.021003531,20.12283516,93.21004101,0.992719204,3.187894737,0.221163622,13.30879587,3,White,,,
8.175681947,0.200500379,0.280916547,0.930485781,0.024003503,50.09469764,81.72116214,0.991394187,2.926534532,0.361634031,11.01135899,4,White,,,
8.504748622,0.171401706,0.741880301,3.441795027,0.050839102,28.82596629,130.9358483,0.993273812,3.287897556,0.399293786,12.50516688,4,White,,,
6.301970753,0.191119731,0.42339969,2.85067761,0.032979145,32.83206319,86.06387215,0.991947406,3.281462782,0.414037138,11.57030191,4,White,,,
8.406615584,0.776236787,0.100584615,2.687247815,0.081927995,45.86783107,90.55903596,0.999690997,3.506103478,0.532528626,9.949133094,5,Red,,,
6.639087767,0.391519439,0.231856538,5.377280275,0.051906009,24.16937671,167.1610421,0.99460001,3.24999898,0.351573743,9.91084296,5,White,,,
7.515508228,0.192019523,0.249741884,1.405667813,0.051931015,39.98666425,111.8569068,0.99558743,3.51407461,0.658828139,10.53126553,3,White,,,
7.886304826,0.181423005,0.491796666,5.055636382,0.051942002,35.00333858,177.894752,0.996535363,3.181049952,0.480193345,10.61983029,4,White,,,
9.030936859,0.210206863,0.371391472,1.585991216,0.068055406,6.0258072,10.13449601,0.995462343,3.224041434,0.581718053,10.85856115,3,Red,,,
7.457766884,0.371547399,0.433145551,2.434280404,0.082964321,19.34543956,95.99176617,0.998177395,3.353638324,0.680318093,9.797861075,4,Red,,,
7.723670805,0.150898926,0.293091728,1.291569916,0.029973694,10.26485886,62.41380591,0.994694492,3.351670218,0.391248305,10.33288863,5,White,,,
5.984572822,0.251328798,0.279920853,7.624800067,0.053992569,36.79443966,134.3894201,0.995827958,3.050422318,0.498913267,9.450343287,4,White,,,
6.420224938,0.301817715,0.161071418,7.643989406,0.051059292,58.23502881,195.4865414,0.996986177,3.162895208,0.490472233,8.978740772,5,White,,,
6.849231807,0.259748074,0.422263003,1.750920916,0.050026282,39.33716553,126.9579581,0.994264581,3.467752847,0.482904054,10.4745281,2,White,,,
6.430347805,0.250260567,0.19957637,1.398541437,0.025005998,29.7141296,95.20017781,0.992568258,3.256216477,0.539153703,10.85663034,4,White,,,
8.115870816,0.281341484,0.299711552,8.198413443,0.030999011,35.45367112,105.2261076,0.993118949,2.923649067,0.41932836,12.20907859,4,White,,,
13.13729939,0.380545749,0.556467549,2.724489969,0.082060832,5.240258459,13.4820037,1.001127898,2.976716078,0.542834691,9.231757456,5,Red,,,
10.09177186,0.349649094,0.449186027,2.461916726,0.092899538,19.67945554,93.9534382,0.999785362,3.15055658,0.433165463,9.189341261,5,Red,,,
6.557377683,0.212503935,0.490044226,18.38745307,0.043114288,41.25899807,154.2518311,1.000463243,3.287501564,0.390086512,8.608580939,4,White,,,
6.724614544,0.221184082,0.35220978,5.352308489,0.043925936,21.46245567,108.3144939,0.995131434,3.315986882,0.532349753,10.65043413,3,White,,,
6.023266688,0.279713356,0.518314465,6.212791039,0.028991708,36.82019865,95.03979105,0.992925356,3.282036301,0.509783081,11.65837567,3,White,,,
9.888885882,0.62814858,0.241002483,2.445686489,0.07785008,5.787911842,36.28071601,0.999812635,3.081959615,0.57110611,9.190661813,5,Red,,,
7.102546858,0.657605922,0.020810347,2.119086002,0.067147789,7.935408161,22.26733131,0.997843486,3.452144051,0.669150469,9.60376393,4,Red,,,
7.83370468,0.259657602,0.412035229,15.6392491,0.040997034,34.04535906,227.1654175,0.998864283,2.968623833,0.597726431,9.914615612,4,White,,,
9.831935317,0.770320575,0.119877119,2.931162004,0.082862796,30.57729232,76.59363422,0.999118648,3.280113675,0.638869219,10.58084695,4,Red,,,
6.807044473,0.209712012,0.361962787,18.14959164,0.047056078,32.92049422,132.8994583,1.000826656,3.257101429,0.481816334,8.84781753,5,White,,,
6.329985294,0.339857217,0.31274254,6.045281875,0.021002487,17.54741445,64.1998915,0.990381883,3.235888096,0.292124424,13.47291675,3,White,,,
7.2532268,0.289269206,0.402778172,7.261620967,0.024976802,56.98058919,163.1654628,0.994470311,3.055351522,0.321009181,11.53178378,4,White,,,
8.144365321,0.260598894,0.490131492,5.331709553,0.041099126,19.18376577,104.8095079,0.994800337,3.126211297,0.340242825,10.05112922,4,White,,,
8.1283677,0.73065486,0.211398473,1.692391947,0.074808513,4.670279976,12.26606634,0.997315518,3.218842577,0.519664586,9.492656343,5,Red,,,
6.025239922,0.180623724,0.489534848,4.403162243,0.047915757,16.31940941,81.66726138,0.992796619,3.257947071,0.369042245,11.58704265,4,White,,,
7.535979862,0.379731375,0.332566675,5.064766016,0.045972796,30.05990444,134.1815985,0.994064408,3.313956745,0.441690599,11.05726302,4,White,,,
8.806071395,0.589058166,0.179879303,2.881636593,0.090034445,13.01139567,76.69674839,0.997662102,3.147879853,0.544276837,9.336743564,5,Red,,,
8.784791896,0.360147156,0.440942342,1.929550351,0.041080468,9.420744306,127.2977876,0.996202342,3.208932092,0.482557245,9.867807939,4,White,,,
9.523421574,0.680793983,0.240631873,2.156062687,0.088138521,4.959671256,28.33983175,1.000754245,3.139325519,0.597533106,10.25045798,5,Red,,,
7.37036472,0.281559391,0.330910372,7.751814686,0.048906874,44.00307567,157.6242494,0.998306841,3.385529128,0.592210305,10.1310387,4,White,,,
5.824054969,0.300904537,0.120478271,1.538982849,0.037107162,54.97064871,154.5766357,0.993175958,3.37938714,0.590009045,10.50061454,4,White,,,
6.511987322,0.30256406,0.272381098,5.176074747,0.05902806,25.4434212,153.3953334,0.993135574,3.239359898,0.491347191,12.31534305,4,White,,,
6.587495474,0.231670285,0.200325881,11.77036803,0.045049145,41.72294576,144.3820094,0.997828504,2.949222403,0.513295818,9.671128931,4,White,,,
6.124870861,0.239405548,0.260336816,1.661598652,0.034068659,62.09264876,151.7298249,0.991176009,3.187407976,0.808856813,12.05218596,3,White,,,
6.654009292,0.612078925,0.212052947,1.633745411,0.11777939,41.76954399,262.5365487,0.993572152,3.128380348,0.571805951,9.044797708,5,White,,,
8.06756769,0.599501089,0.170903305,2.31133026,0.073130466,11.37132548,66.53127872,0.997150122,3.187132272,0.448652698,9.21337963,5,Red,,,
7.068291387,0.271792117,0.358607459,20.10725194,0.046001591,43.62031367,155.9846524,1.002223305,3.006652433,0.448429602,8.750451636,4,White,,,
7.020540908,0.290612298,0.402370822,19.23921542,0.044177575,39.01013695,153.8424923,1.000647991,2.934799283,0.471724693,8.890501605,5,White,,,
6.485715747,0.180487026,0.412143102,14.2445912,0.039899256,46.23292046,136.427829,0.997724243,3.28537147,0.716997522,10.43154634,3,White,,,
5.773535074,0.250579258,0.320333402,11.94744398,0.042060969,43.97231394,109.3071176,0.995605165,3.225742618,0.527240723,10.4080678,3,White,,,
5.100790677,0.391317304,0.210134249,1.66095621,0.027990291,14.65272642,74.58440389,0.98995905,3.50366014,0.451820095,12.60971606,4,White,,,
6.037136295,0.439057127,0.279585088,4.326599813,0.032998432,42.27342057,152.2443169,0.992359274,3.269732735,0.468786418,11.55307844,3,White,,,
7.182609117,0.320938667,0.361858272,2.001921186,0.033945331,38.50686495,105.1663306,0.991816651,3.077032509,0.711197042,12.41026453,3,White,,,
8.203126,0.280767161,0.402727227,6.855462246,0.051079294,30.4649173,95.21390755,0.99555131,3.256523423,0.444976611,10.02815955,4,White,,,
9.768385253,0.250214091,0.493207276,2.620317264,0.089037882,15.42551765,32.2027245,0.998611431,3.413528574,0.894654372,10.02014495,4,Red,,,
7.481564543,0.482251695,0.280333165,10.29973279,0.05001756,54.92870786,207.1141932,0.999438189,3.243339027,0.451855481,9.314537913,5,White,,,
6.196188278,0.319901526,0.348287766,10.89987935,0.040014204,29.54710389,212.2237542,0.999180265,3.355438698,0.501711899,9.507726492,3,White,,,
5.94220486,0.241085019,0.411850483,1.284583097,0.037015911,43.82476554,113.3942761,0.991360173,3.036792235,0.642186997,11.7715582,4,White,,,
8.506643033,0.281977441,0.400949324,8.716638913,0.049078055,32.20997204,151.918138,0.99897271,3.402288332,0.460736468,9.235736334,5,White,,,
9.285330269,0.460236317,0.240160417,2.691838447,0.092969911,13.83628382,41.54661514,0.999310277,3.104526345,0.743515186,10.02457101,4,Red,,,
6.06976715,0.309171979,0.261470339,2.200073019,0.052055928,27.8530866,184.4053163,0.993326246,3.369563648,0.472524432,10.5789369,4,White,,,
7.127979685,0.260201084,0.461192426,15.77556949,0.037913143,58.32003295,155.8524608,0.999667181,2.948352344,0.353321593,8.877464716,4,White,,,
6.663827654,0.179398211,0.301944412,6.345164173,0.048957318,43.09752893,280.3653982,0.996735482,3.29247935,0.51939599,10.0530467,5,White,,,
5.935218276,0.232017915,0.281980633,8.901801568,0.046944252,37.54969681,141.0284325,0.995657526,3.224095064,0.531243639,10.58994741,4,White,,,
6.533705804,0.202014396,0.332008601,1.513186201,0.040022388,38.0832704,100.1754377,0.990727544,3.213353947,0.651650485,12.01295484,4,White,,,
6.890558343,0.270436517,0.222421066,17.86891538,0.035104565,16.01591887,122.0280111,1.000486583,3.06770221,0.532123382,8.980777358,5,White,,,
7.250317337,0.17122793,0.241061418,8.416366838,0.122132457,30.93631409,161.9646564,0.995466851,3.147518138,0.383684646,10.48450514,2,White,,,
6.154569011,0.449933647,0.262183359,4.363230473,0.063732518,65.28038984,186.5430936,0.99498063,3.274777166,0.52349875,9.857736502,6,White,,,
7.146173197,0.17156401,0.239720278,9.927567489,0.120017372,59.77459805,172.5560154,0.996457962,3.144803659,0.443232425,10.06200553,4,White,,,
12.16475182,0.503058606,0.592042026,1.424843095,0.073952045,22.30228901,39.81280902,0.99910762,2.93950555,0.680641136,10.50100215,3,Red,,,
6.393054917,0.28239156,0.409859743,7.000980092,0.046032681,64.31816173,225.7937149,0.996938285,3.103488119,0.459874464,9.344759893,5,White,,,
8.016133828,0.250843719,0.271031621,9.867534523,0.037108511,15.4477761,87.39095201,0.995584668,2.98207305,0.361990196,11.33824297,4,White,,,
6.085634345,0.271567571,0.312101176,1.450370163,0.035885284,16.65431513,77.01565416,0.991680866,3.303138456,0.440008176,10.95725811,3,White,,,
10.07427935,0.732154666,0.431277464,2.313975842,0.059948826,15.54683333,37.66778771,0.998015787,3.170037881,0.572327606,11.07301155,5,Red,,,
6.482862095,0.171522808,0.27341233,6.619697698,0.03706364,85.98293543,227.2428501,0.994983128,3.270831655,0.352415788,10.18981677,4,White,,,
6.93047348,0.201995526,0.371017974,6.2427623,0.028016467,23.8249188,103.6217566,0.99262679,3.394522904,0.491475074,12.14208171,3,White,,,
5.420586236,0.266177696,0.281507138,8.170468694,0.053011055,28.00724736,87.94603417,0.995109674,3.169276866,0.38097147,10.4093091,4,White,,,
6.898899174,0.221544783,0.360488201,1.25211015,0.053069437,36.90191558,124.3852347,0.994102913,3.044828222,0.541188176,9.117202849,5,White,,,
9.003056206,0.239406901,0.330547654,16.35806357,0.036081327,16.83376901,135.9601538,0.997903539,3.020856411,0.369324609,11.86828328,4,White,,,
7.717861623,0.261012623,0.5107486,2.635401152,0.046060086,24.846714,161.0362149,0.992356401,3.004628147,0.49923183,11.14242716,4,White,,,
6.866305155,0.350207441,0.30119461,6.535816628,0.0289247,27.3679466,90.54483511,0.994542463,3.399218049,0.420700837,11.443311,3,White,,,
8.936359483,0.341777989,0.320525853,1.338245494,0.041852451,11.92751182,183.7112413,0.996415436,3.175698665,0.49219823,9.402940574,5,White,,,
7.419273243,0.211037483,0.271947936,7.275394579,0.032012481,41.30691097,139.5589525,0.993815208,3.14771704,0.382156683,11.89530039,3,White,,,
8.54493507,0.661877528,0.611072833,2.068804435,0.112698109,13.49860768,95.94502687,0.998394363,3.167110781,0.54215107,9.146225311,5,Red,,,
6.223860482,0.141376308,0.283460381,7.917454336,0.05807887,21.89314348,88.17159711,0.995137855,3.237651692,0.363159668,9.885247521,4,White,,,
6.864708823,0.25340608,0.24141403,3.571743575,0.058039145,13.35961806,88.32864053,0.995185244,2.987259613,0.481978128,9.532018804,6,White,,,
5.861891036,0.450104642,0.420510309,1.113642389,0.051979064,59.34100364,205.8514087,0.993435533,3.021363145,0.399766273,9.08003607,5,White,,,
6.617807933,0.339714866,0.739491817,2.811679338,0.088906349,23.02615493,166.9912855,0.994185841,3.502849681,0.702054517,12.26317124,4,White,,,
6.646909613,0.191238361,0.340672427,1.594953139,0.029974399,39.71253482,114.4698537,0.990118995,3.204298385,0.677612011,12.46469736,4,White,,,
9.362099567,0.201722947,0.330614504,1.677180009,0.05097791,27.78982648,189.881808,0.995795386,3.146707775,0.429944826,9.019339843,6,White,,,
6.300532436,0.300243213,0.171111098,2.817009511,0.040987142,23.34831309,137.6071117,0.995048457,3.001579262,0.459929823,8.917481035,5,White,,,
7.336113652,0.181296396,0.301994661,8.888128785,0.065177804,26.92879258,85.91902563,0.997046181,2.954312005,0.562126238,9.370031011,5,White,,,
6.750729616,0.379963036,0.260568502,9.196463922,0.037144352,34.48192889,91.3721193,0.993169469,2.965544273,0.370064552,12.66782616,4,White,,,
7.612900272,0.272536486,0.291244897,2.51583181,0.060237339,35.27985229,107.0635369,0.994985647,3.070759032,0.371637516,9.895463662,5,White,,,
6.890223276,0.540822395,0.041082212,2.905583084,0.077963274,7.125514578,25.64524665,0.999956961,3.702799637,0.905737126,9.405019737,4,Red,,,
4.63708221,0.336490095,0.141402224,1.326076068,0.03702235,67.9591503,136.8551652,0.993934195,3.465566526,0.462586998,10.65124981,5,White,,,
6.031835983,0.251290588,0.300527103,1.194895444,0.0370081,40.93467061,108.6366667,0.992207643,3.359795818,0.56296292,10.69912819,3,White,,,
6.314824778,0.340768028,0.282202588,14.80135978,0.048096962,48.18427086,184.9599567,0.999406628,3.234471367,0.460697402,9.560344422,5,White,,,
5.025546604,0.440619545,0.040834384,17.73116486,0.040054449,38.48180516,127.2810785,0.999465644,3.356657355,0.569852967,10.16359397,4,White,,,
7.331155,0.401693564,0.282614068,6.564351311,0.038003526,26.44246789,87.93098428,0.993029291,3.157497796,0.57956003,12.51932025,3,White,,,
6.984618201,0.620054979,0.080956929,1.783072678,0.077032819,7.693509078,23.54102632,0.998178723,3.459477767,0.529327413,9.006560249,5,Red,,,
6.936907171,0.211380074,0.374181893,6.674728444,0.03897298,25.71645794,102.1867195,0.99279497,2.994192985,0.824834696,11.4135588,4,White,,,
8.287970449,0.201629004,0.401985996,1.984113907,0.037850111,19.23065592,81.4413305,0.992496424,3.114678191,0.542585316,11.09804054,4,White,,,
6.041321876,0.242420177,0.320458356,6.351683009,0.031060047,35.16531422,126.5440426,0.995971826,3.531082867,0.411097404,10.30940928,5,White,,,
8.853220067,0.191274851,0.301122638,5.009700006,0.028987564,33.96185763,119.3893726,0.993553097,2.911703153,0.470728665,11.28885184,5,White,,,
8.399628016,0.240807962,0.489968337,9.224042134,0.039108499,49.9323235,159.9042148,0.996577858,3.013587784,0.33194901,10.4559117,4,White,,,
6.853265893,0.16096683,0.301877107,9.683202336,0.058036996,48.97021496,178.0152498,0.998401148,3.365939783,0.381799955,9.552910143,4,White,,,
7.29187531,0.270809177,0.300314902,1.284974717,0.041031097,25.18663147,79.11127637,0.992386022,3.288174279,0.530397964,10.69967558,4,White,,,
7.176280252,0.292688108,0.399680289,7.365695522,0.02495856,56.54405556,165.9884914,0.99441629,3.050854427,0.322708535,11.50266924,4,White,,,
6.469853681,0.32093965,0.272042857,4.693703671,0.034980925,17.51255865,124.1144356,0.992941867,3.370860769,0.71679734,12.450832,4,White,,,
7.543753541,0.290114632,0.671954367,8.429443435,0.037866472,55.61803348,143.0655964,0.997284218,2.914327181,0.410539651,8.917095641,4,White,,,
6.397028202,0.447336723,0.070587471,1.090460539,0.03094652,10.21903042,119.2140221,0.99111692,2.957902282,0.282799348,10.72033009,5,White,,,
5.991105643,0.261445757,0.182445669,6.898013648,0.055774267,50.73743469,199.6554632,0.996465966,3.19555723,0.434058561,8.972936882,5,White,,,
5.712658727,0.660611516,0.000999402,2.228117273,0.087882991,2.798779299,12.1768938,0.995260387,3.697216565,0.633543354,12.92866824,3,Red,,,
8.26484996,0.726555292,0.209193016,1.734998502,0.074941181,4.924009958,13.14514764,0.997808706,3.196849327,0.520020044,9.533624146,5,Red,,,
5.662995931,0.220461661,0.219503446,16.61147839,0.045065981,39.66845679,123.8905157,0.999829053,3.225112925,0.482927165,8.788926969,4,White,,,
6.646342569,0.161372736,0.250983977,9.813095516,0.050015724,55.21152754,138.1445085,0.997471852,3.169592264,0.383296459,10.00449535,4,White,,,
8.41091986,0.469387768,0.271360688,2.296132949,0.055878323,14.16954573,28.10180931,0.997133807,3.176910636,0.795049408,11.17023926,5,Red,,,
6.718612971,0.171431142,0.420160998,10.59097387,0.039137546,93.30341376,195.20126,0.997904256,3.033266418,0.441226262,8.815982,4,White,,,
10.6092602,0.358764635,0.60063659,2.21585857,0.152756325,7.251279821,17.93550064,0.998497701,3.052943666,1.065686682,9.318035922,5,Red,,,
6.690680454,0.231543314,0.390886452,16.41495986,0.054047027,70.4832396,176.9847341,0.999861877,3.174892973,0.639731561,10.26320536,4,White,,,
7.433521128,0.160475109,0.490909442,1.160822961,0.05604832,17.09673966,152.1264224,0.992819911,3.2263988,0.471921235,11.14242053,4,White,,,
6.384652709,0.311924722,0.340612062,2.291963098,0.045985423,21.49238196,81.26612553,0.993529086,3.289857888,0.429016322,10.26816233,5,White,,,
10.39216448,0.44172865,0.423202919,1.540374758,0.146160612,34.3610573,47.34648856,0.999180443,3.379812926,0.857992327,9.89428722,7,Red,,,
7.3068819,0.42235471,0.380235362,6.555012473,0.046055308,28.46681412,111.3939446,0.992749386,3.17937344,0.372390306,12.70089415,3,White,,,
8.042768651,0.611629178,0.381082812,12.2965227,0.301696132,22.49299021,215.059737,1.000878358,2.937633324,0.483436355,9.050126639,5,White,,,
6.573997898,0.230677669,0.181152108,8.464789789,0.044893896,58.24972864,215.404322,0.996477152,3.159650176,0.491512376,9.504741017,5,White,,,
5.837035699,0.201415325,0.240140581,1.379505048,0.033880855,63.97796301,185.0083587,0.990736613,3.587277681,0.561387445,12.29724519,3,White,,,
7.451101799,0.219657517,0.331629847,2.050897276,0.046004861,30.62025323,107.6350759,0.994040819,3.403382461,0.550256988,11.41661472,5,White,,,
7.596614254,0.301665801,0.269155828,10.94437501,0.040111609,32.2170251,122.3993308,0.999807351,3.264387162,0.297301984,9.348973061,4,White,,,
7.949972678,0.200856523,0.280734833,10.3541783,0.054956993,77.13470835,196.6557315,0.997532844,3.153789524,0.460899226,9.986644921,4,White,,,
6.845912942,0.29177357,0.41094566,7.595782069,0.047052586,52.50215458,167.4757304,0.996633843,3.103707733,0.509211276,9.623041296,5,White,,,
8.587145654,0.827014176,0.020976837,1.207578805,0.070949979,36.6338811,41.73887695,0.995288664,3.193598389,0.585293972,9.643982727,5,Red,,,
7.267810668,0.340328416,0.281122302,11.74213363,0.04998747,29.27040678,134.7220192,0.997370833,3.231981362,0.490338383,10.51641118,5,White,,,
5.703280964,0.279404194,0.403847727,6.175542892,0.034923965,34.99031577,131.6144985,0.992523079,3.208923867,0.43103336,12.11515927,3,White,,,
7.021235838,0.311979718,0.290929114,1.359286763,0.038029557,32.01577186,127.4074645,0.989658502,3.110990597,0.361107331,12.02183798,3,White,,,
7.153901345,0.261305192,0.49113522,5.154694517,0.028971863,28.87686683,103.2052195,0.994233319,3.253354051,0.540044862,11.00686252,4,White,,,
7.288070588,0.239717792,0.288999601,1.20734422,0.037975047,36.92966798,89.36925451,0.992630347,3.188671486,0.705729057,10.18360203,4,White,,,
6.008209672,0.380518793,0.141152572,3.722932934,0.061095757,25.64181562,123.3058241,0.993874449,3.05451907,0.340477661,9.168563736,6,White,,,
6.028973334,0.272432167,0.310362338,4.067337292,0.034892584,41.76216667,137.8889223,0.993441312,3.254697544,0.459397983,10.83033627,4,White,,,
8.908877982,0.291794736,0.3489177,1.884811048,0.068098472,24.677136,55.67989926,0.998500084,3.180154519,1.36793515,10.2330281,4,Red,,,
6.786072439,0.370587298,0.410465875,6.051701767,0.062168754,21.39446142,142.8064808,0.995484122,3.155752044,0.471389137,9.569930783,4,White,,,
8.693838779,0.841445111,0.001001244,1.424727861,0.065954832,23.47964105,33.85070003,0.996217598,3.238068857,0.55300474,9.484385352,5,Red,,,
7.615070709,0.282324561,0.239126741,2.353016538,0.045055083,28.29814319,151.0464923,0.993899264,3.289385824,0.56559403,10.58832482,4,White,,,
7.089182127,0.170953297,0.310336653,1.638871531,0.03801222,14.27392527,109.0945092,0.992260703,3.163398698,0.500532967,12.00707859,4,White,,,
6.098154548,0.319640124,0.120682459,4.928717277,0.054987155,5.682344131,100.3758838,0.994578898,3.162668374,0.497161974,9.42799201,5,White,,,
6.915692686,0.229805413,0.259853104,6.94200283,0.042098052,21.09326654,87.98740623,0.995649388,3.222283097,0.550906837,9.545987055,4,White,,,
6.227901197,0.171662821,0.321548133,1.002600777,0.041034538,38.4039556,105.9095299,0.990522246,3.321391355,0.400134338,13.16443444,2,White,,,
7.112572082,0.30045344,0.360790068,6.724668301,0.056036134,43.56979672,241.5277674,0.99744704,3.485007952,0.640080881,10.12880906,4,White,,,
